date,ch.kof.stringency.ag.stringency,ch.kof.stringency.ai.stringency,ch.kof.stringency.ar.stringency,ch.kof.stringency.be.stringency,ch.kof.stringency.bl.stringency,ch.kof.stringency.bs.stringency,ch.kof.stringency.ch.stringency,ch.kof.stringency.fr.stringency,ch.kof.stringency.ge.stringency,ch.kof.stringency.gl.stringency,ch.kof.stringency.gr.stringency,ch.kof.stringency.ju.stringency,ch.kof.stringency.lu.stringency,ch.kof.stringency.ne.stringency,ch.kof.stringency.nw.stringency,ch.kof.stringency.ow.stringency,ch.kof.stringency.sg.stringency,ch.kof.stringency.sh.stringency,ch.kof.stringency.so.stringency,ch.kof.stringency.sz.stringency,ch.kof.stringency.tg.stringency,ch.kof.stringency.ti.stringency,ch.kof.stringency.ur.stringency,ch.kof.stringency.vd.stringency,ch.kof.stringency.vs.stringency,ch.kof.stringency.zg.stringency,ch.kof.stringency.zh.stringency
2021-07-29,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-07-30,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-07-31,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-01,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-02,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-03,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-04,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-05,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-06,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-07,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-08,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-09,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-10,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-11,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-12,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-13,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-14,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-15,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-16,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-17,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-18,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-19,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-20,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-21,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-22,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-23,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-24,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-25,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-26,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-27,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-28,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-29,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-30,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-08-31,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-01,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-02,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-03,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-04,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-05,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-06,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-07,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-08,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-09,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-10,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-11,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-12,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-13,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-14,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-15,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-16,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-17,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-18,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-19,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-20,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-21,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-22,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-23,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-24,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-25,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-26,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-27,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-28,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-29,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-09-30,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-01,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-02,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-03,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-04,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-05,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-06,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-07,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-08,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-09,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-10,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-11,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-12,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-13,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-14,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-15,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-16,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-17,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-18,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-19,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-20,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-21,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-22,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-23,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-24,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-25,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-26,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-27,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-28,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-29,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-30,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-10-31,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
